,runid,N,E,m,B,H,rocauc,entropy,ccm,ccM,bias1,bias2,bias1_towards,bias2_towards,pseeds,crawled,supernode,pseeds_,ntours,mean_length_tour,min_length_tour,max_length_tour,mean_length_tour_0,mean_length_tour_1,b0,b1,h00,h11,h01,h10,B0,B1,H00,H11,H01,H10,h,precise_pseeds
79,1,2000,39600,20,0.1,0.4,0.7482665529980108,0.20794856042655296,0.4083333333333333,0.8712702472293266,0.31910924565698956,-0.36178150868602077,majority,majority,0.3,507,200,,100,9.72,1,58,9.361702127659575,15.333333333333334,0.89,0.11,0.01,0.74,0.15,0.1,0.9,0.1,0.01,0.75,0.15,0.09,0.76,0.35
80,1,2000,39600,20,0.5,0.1,1.0,-4.943322076159104e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,475,200,,100,8.78,1,55,9.24074074074074,8.23913043478261,0.49,0.51,0.05,0.06,0.46,0.43,0.5,0.5,0.05,0.05,0.45,0.45,0.1,0.34
81,1,2000,39600,20,0.3,0.8,1.0,0.009903164856153165,0.982089552238806,0.9986996098829649,0.49580721210470313,-0.008385575790593803,unbiased,unbiased,0.5,696,200,,100,13.4,1,73,12.34920634920635,15.18918918918919,0.7,0.3,0.15,0.67,0.05,0.13,0.7,0.3,0.17,0.64,0.06,0.13,0.81,0.45
82,1,2000,39600,20,0.3,0.7,0.9727306626548627,0.3297249655327415,0.3646112600536193,0.7170263788968825,0.3370918752489019,-0.32581624950219623,majority,majority,0.4,593,200,,100,11.07,1,54,10.64,12.36,0.71,0.29,0.1,0.65,0.08,0.17,0.7,0.3,0.13,0.61,0.09,0.17,0.74,0.4
83,1,2000,7984,4,0.3,0.7,0.783882607719863,0.3549136270048951,0.35114503816793896,0.7285223367697595,0.3252344623159532,-0.34953107536809375,majority,majority,0.4,534,200,,100,11.65,1,59,11.4,12.4,0.72,0.28,0.64,0.12,0.17,0.08,0.7,0.3,0.62,0.13,0.17,0.08,0.75,0.37
84,1,2000,39600,20,0.1,0.3,0.9836359157064888,0.053869080740118515,0.711340206185567,0.9770220588235294,0.42131965451249553,-0.15736069097500882,majority,majority,0.4,615,200,,100,12.22,1,60,11.76086956521739,17.5,0.87,0.13,0.02,0.5,0.38,0.1,0.9,0.1,0.01,0.59,0.31,0.09,0.6,0.41
85,1,2000,78400,40,0.3,0.5,0.5059023536961517,0.7654884046948162,0.3519417475728155,0.6321961620469083,0.3576142572424709,-0.2847714855150582,majority,majority,0.3,450,200,,100,8.37,1,69,8.32394366197183,8.482758620689655,0.71,0.29,0.08,0.5,0.21,0.2,0.7,0.3,0.09,0.5,0.2,0.21,0.59,0.33
86,1,2000,7984,4,0.1,0.5,0.4875314206989897,0.25542966206404544,0.0948905109489051,0.880794701986755,0.09725525168450257,-0.8054894966309949,majority,majority,0.3,455,200,,100,9.92,1,78,10.055555555555555,8.7,0.9,0.1,0.02,0.77,0.13,0.08,0.9,0.1,0.01,0.78,0.12,0.09,0.79,0.33
87,1,2000,7984,4,0.5,0.2,0.9735626623886879,0.12692315935192203,0.9033189033189033,0.8939179632248939,0.5026153870613861,0.005230774122772139,unbiased,unbiased,0.3,400,200,,100,8.74,1,66,6.686274509803922,10.877551020408163,0.49,0.51,0.11,0.09,0.4,0.39,0.5,0.5,0.1,0.1,0.4,0.4,0.2,0.3
88,1,2000,39600,20,0.5,0.4,0.9178447031294446,0.30072892824673003,0.8446601941747574,0.8258706467661692,0.5056238253578141,0.011247650715628194,unbiased,unbiased,0.4,579,200,,100,11.21,1,60,11.5,10.840909090909092,0.51,0.49,0.2,0.21,0.29,0.3,0.5,0.5,0.2,0.2,0.3,0.3,0.4,0.39
89,1,2000,7984,4,0.5,0.1,0.9991730719138009,0.014768660664613227,0.9842180774748924,0.9812680115273775,0.5007504672671106,0.001500934534221216,unbiased,unbiased,0.3,409,200,,100,8.85,1,63,8.25,9.321428571428571,0.5,0.5,0.05,0.07,0.4,0.48,0.5,0.5,0.05,0.06,0.44,0.45,0.11,0.3
90,1,2000,7984,4,0.1,0.4,0.6360721969585839,0.23333921995109136,0.2279411764705882,0.8811305070656692,0.20552429554760732,-0.5889514089047853,majority,majority,0.3,461,200,,100,10.46,1,59,10.521739130434783,9.75,0.9,0.1,0.01,0.74,0.17,0.09,0.9,0.1,0.01,0.75,0.15,0.09,0.76,0.33
91,1,2000,78400,40,0.1,0.2,0.9963336721359082,0.0204355338912506,0.9175257731958762,0.9876760563380281,0.48158980270365537,-0.03682039459268927,unbiased,unbiased,0.4,567,200,,100,11.03,1,53,10.924731182795698,12.428571428571429,0.87,0.13,0.45,0.01,0.11,0.43,0.9,0.1,0.5,0.01,0.09,0.4,0.51,0.38
92,1,2000,77811,40,0.3,1.0,1.0,-3.315785783488206e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,657,200,,100,12.42,1,78,13.11111111111111,10.642857142857142,0.74,0.26,0.77,0.23,0.0,0.0,0.7,0.3,0.7,0.3,0.0,0.0,1.0,0.43
93,1,2000,39600,20,0.5,0.7,0.9391342064816648,0.6781508550857792,0.2940251572327044,0.9385307346326837,0.2385491474854886,-0.5229017050290228,majority,majority,0.3,497,200,,100,9.31,1,35,9.375,9.25,0.48,0.52,0.36,0.33,0.15,0.16,0.5,0.5,0.35,0.35,0.15,0.15,0.7,0.35
94,1,2000,39190,20,0.3,0.0,1.0,-2.5881082149135337e-06,1.0,0.992914979757085,0.5017775520568817,0.003555104113763351,unbiased,unbiased,0.3,467,200,,100,9.24,1,47,9.36986301369863,8.88888888888889,0.62,0.38,0.0,0.0,0.74,0.26,0.7,0.3,0.0,0.0,0.7,0.3,0.0,0.33
95,1,2000,39465,20,0.3,1.0,1.0,-3.122543755253025e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,503,200,,100,9.48,1,68,9.666666666666666,9.0,0.72,0.28,0.75,0.25,0.0,0.0,0.7,0.3,0.7,0.3,0.0,0.0,1.0,0.35
96,1,2000,39600,20,0.3,0.5,0.5341588874071251,0.7342481769804601,0.39779005524861877,0.6505747126436782,0.3794385956410598,-0.2411228087178804,majority,majority,0.4,568,200,,100,11.0,1,50,10.703125,11.527777777777779,0.69,0.31,0.46,0.1,0.21,0.23,0.7,0.3,0.48,0.09,0.21,0.22,0.57,0.38
97,1,2000,78400,40,0.3,0.1,1.0,-2.6082797663938963e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,646,200,,100,12.83,1,60,11.402597402597403,17.608695652173914,0.65,0.35,0.04,0.08,0.63,0.25,0.7,0.3,0.03,0.11,0.6,0.27,0.14,0.42
98,1,2000,7984,4,0.5,0.7,0.8229581635874386,0.3052289612395731,0.5769230769230769,0.5280437756497949,0.5221179943812199,0.04423598876243977,minority,unbiased,0.3,341,200,,100,7.66,1,28,7.612244897959184,7.705882352941177,0.5,0.5,0.35,0.35,0.14,0.15,0.5,0.5,0.34,0.37,0.13,0.16,0.71,0.27
99,1,2000,78400,40,0.5,0.2,1.0,-5.107395134607766e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,594,200,,100,11.16,1,48,11.867924528301886,10.361702127659575,0.52,0.48,0.11,0.1,0.37,0.41,0.5,0.5,0.11,0.1,0.4,0.39,0.21000000000000002,0.4
100,1,2000,39489,20,0.5,1.0,1.0,-4.707171302657649e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,502,200,,100,9.92,1,56,9.785714285714286,10.017241379310345,0.45,0.55,0.57,0.43,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.35
101,1,2000,78400,40,0.1,0.2,0.9990111199364574,0.0032572377205633187,0.99,0.9928514694201748,0.49928096746928585,-0.0014380650614282296,unbiased,unbiased,0.3,441,200,,100,9.02,1,42,9.0,9.285714285714286,0.84,0.16,0.34,0.01,0.14,0.51,0.9,0.1,0.44,0.01,0.09,0.46,0.45,0.32
102,1,2000,39600,20,0.3,0.2,0.9999768745643332,0.010836430107043906,0.990990990990991,0.9977997799779978,0.49828820882357333,-0.0034235823528532675,unbiased,unbiased,0.4,558,200,,100,10.96,1,56,11.538461538461538,9.885714285714286,0.65,0.35,0.15,0.07,0.24,0.55,0.7,0.3,0.19,0.05,0.25,0.51,0.24,0.38
103,1,2000,7984,4,0.3,0.8,0.9706370638680918,0.20019594292477597,0.572139303482587,0.8851570964247021,0.39260325045679495,-0.21479349908641016,majority,majority,0.3,475,200,,100,9.99,1,37,9.173913043478262,11.806451612903226,0.71,0.29,0.16,0.65,0.07,0.12,0.7,0.3,0.18,0.64,0.06,0.12,0.8200000000000001,0.34
104,1,2000,7984,4,0.3,0.8,0.961974904528096,0.20760879420943884,0.6217494089834515,0.9065934065934066,0.40681279268406695,-0.1863744146318661,majority,majority,0.3,467,200,,100,10.02,1,82,9.597222222222221,11.107142857142858,0.73,0.27,0.68,0.15,0.1,0.06,0.7,0.3,0.63,0.19,0.11,0.07,0.8200000000000001,0.33
105,1,2000,39600,20,0.3,0.6,0.2513372621749934,0.6416611218793141,0.19498607242339838,0.5784061696658098,0.2521179575019675,-0.49576408499606495,majority,majority,0.4,663,200,,100,12.72,1,94,13.905405405405405,9.346153846153847,0.72,0.28,0.09,0.58,0.14,0.18,0.7,0.3,0.11,0.55,0.15,0.19,0.66,0.43
106,1,2000,78400,40,0.3,0.2,1.0,-2.693391942350275e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,523,200,,100,9.65,1,41,10.18421052631579,7.958333333333333,0.65,0.35,0.06,0.19,0.5,0.25,0.7,0.3,0.04,0.22,0.47,0.26,0.26,0.36
107,1,2000,7984,4,0.1,0.6,0.40436383085829347,0.2598969503749644,0.0948905109489051,0.9120689655172414,0.0942346868633847,-0.8115306262732306,majority,majority,0.3,503,200,,100,10.73,1,36,10.74698795180723,10.647058823529411,0.91,0.09,0.83,0.01,0.08,0.07,0.9,0.1,0.84,0.01,0.09,0.06,0.85,0.35
108,1,2000,7984,4,0.5,0.4,0.6750196186318371,0.48820665848172407,0.599112426035503,0.625,0.48942598187311176,-0.02114803625377643,unbiased,unbiased,0.3,468,200,,100,10.48,1,52,10.0,10.941176470588236,0.51,0.49,0.2,0.21,0.3,0.3,0.5,0.5,0.2,0.2,0.3,0.29,0.4,0.33
109,1,2000,39600,20,0.5,0.9,1.0,-4.603527362184095e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,632,200,,100,11.88,1,66,11.1,12.66,0.48,0.52,0.47,0.42,0.05,0.06,0.5,0.5,0.44,0.45,0.05,0.06,0.89,0.42
110,1,2000,37636,20,0.1,0.0,1.0,-6.086865218237727e-07,1.0,0.9915123456790124,0.5021309569934135,0.0042619139868268026,unbiased,unbiased,0.3,420,200,,100,11.02,1,54,10.781609195402298,12.615384615384615,0.81,0.19,0.0,0.0,0.82,0.18,0.9,0.1,0.0,0.0,0.9,0.1,0.0,0.31
111,1,2000,78400,40,0.5,0.6,0.20904695451149546,0.5626174385206497,0.3878504672897196,0.3604826546003017,0.5182858488344714,0.03657169766894269,unbiased,unbiased,0.3,495,200,,100,9.11,1,38,9.735849056603774,8.404255319148936,0.48,0.52,0.31,0.27,0.22,0.2,0.5,0.5,0.29,0.3,0.2,0.2,0.59,0.35
112,1,2000,7984,4,0.5,0.4,0.6656801825522205,0.5439355278571206,0.5807407407407408,0.6271721958925751,0.48078029726163557,-0.03843940547672887,unbiased,unbiased,0.3,492,200,,100,10.78,1,60,11.618181818181819,9.755555555555556,0.53,0.47,0.23,0.18,0.3,0.3,0.5,0.5,0.21,0.2,0.3,0.29,0.41000000000000003,0.35
113,1,2000,39600,20,0.5,0.2,1.0,-4.813692823853709e-06,1.0,0.998389694041868,0.500402900886382,0.0008058017727639036,unbiased,unbiased,0.4,547,200,,100,9.79,1,88,8.89655172413793,11.023809523809524,0.51,0.49,0.12,0.1,0.39,0.39,0.5,0.5,0.11,0.1,0.4,0.39,0.21000000000000002,0.37
114,1,2000,78400,40,0.5,0.7,0.018135239892729377,0.40416016729198845,0.4448105436573312,0.4255663430420712,0.5110550963090466,0.02211019261809312,unbiased,unbiased,0.4,575,200,,100,10.46,1,46,10.851063829787234,10.11320754716981,0.49,0.51,0.33,0.35,0.17,0.15,0.5,0.5,0.35,0.34,0.16,0.15,0.69,0.39
115,1,2000,39600,20,0.3,0.5,0.4711746902421963,0.855907683801555,0.35519125683060104,0.6514575411913814,0.35284525996408594,-0.2943094800718281,majority,majority,0.4,645,200,,100,12.53,1,65,13.163934426229508,11.538461538461538,0.72,0.28,0.07,0.54,0.19,0.2,0.7,0.3,0.09,0.5,0.2,0.21,0.59,0.42
116,1,2000,7984,4,0.3,0.4,0.665607506033038,0.4442165597147451,0.45390070921985815,0.7422037422037422,0.3794825014484535,-0.24103499710309292,majority,majority,0.3,415,200,,100,9.04,1,71,8.943661971830986,9.275862068965518,0.71,0.29,0.41,0.06,0.25,0.27,0.7,0.3,0.41,0.07,0.23,0.29,0.48,0.31
117,1,2000,7984,4,0.3,0.2,0.9822091278291506,0.10073787629782216,0.8660968660968661,0.9465301478953356,0.47781306325637285,-0.04437387348725433,majority,unbiased,0.4,570,200,,100,12.74,1,68,12.528571428571428,13.233333333333333,0.68,0.32,0.06,0.17,0.54,0.23,0.7,0.3,0.05,0.18,0.52,0.25,0.22999999999999998,0.39
118,1,2000,39600,20,0.3,0.8,1.0,0.00855998431124672,0.9847715736040609,0.9988851727982163,0.49644252988331955,-0.007114940233360953,unbiased,unbiased,0.3,509,200,,100,9.63,1,36,8.984848484848484,10.882352941176471,0.71,0.29,0.16,0.66,0.06,0.12,0.7,0.3,0.18,0.64,0.06,0.12,0.8200000000000001,0.35
119,1,2000,7984,4,0.5,0.2,0.9814288526069695,0.07855286027717968,0.9137931034482758,0.9035222052067381,0.5028258437577184,0.005651687515436795,unbiased,unbiased,0.3,509,200,,100,10.82,1,66,11.040816326530612,10.607843137254902,0.49,0.51,0.08,0.1,0.41,0.4,0.5,0.5,0.1,0.1,0.4,0.4,0.2,0.35
120,1,2000,39600,20,0.5,0.7,0.9936288692996172,0.1752277841939916,0.7218649517684887,0.6510500807754442,0.5257899685393599,0.051579937078719724,minority,minority,0.4,559,200,,100,10.35,1,81,9.090909090909092,11.339285714285714,0.5,0.5,0.36,0.32,0.17,0.14,0.5,0.5,0.35,0.34,0.16,0.15,0.69,0.38
121,1,2000,71868,40,0.1,0.0,1.0,-4.999925000695276e-07,1.0,0.9856459330143541,0.5036144578313253,0.007228915662650584,unbiased,unbiased,0.3,480,200,,100,12.42,1,63,12.622222222222222,10.6,0.8,0.2,0.0,0.0,0.22,0.78,0.9,0.1,0.0,0.0,0.11,0.89,0.0,0.34
122,1,2000,78400,40,0.5,0.8,1.0,-1.1066221864977296e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,582,200,,100,10.77,1,46,11.543478260869565,10.11111111111111,0.48,0.52,0.41,0.37,0.12,0.1,0.5,0.5,0.4,0.39,0.11,0.1,0.79,0.39
123,1,2000,7984,4,0.3,0.8,0.9612980536164436,0.1914045939746583,0.630890052356021,0.9155092592592593,0.40797357294283154,-0.18405285411433694,majority,majority,0.4,554,200,,100,11.93,1,76,13.125,9.805555555555555,0.71,0.29,0.67,0.16,0.12,0.05,0.7,0.3,0.64,0.18,0.12,0.06,0.8200000000000001,0.38
124,1,2000,7984,4,0.3,0.3,0.8396026135169117,0.36302208723140794,0.6305418719211823,0.8493723849372385,0.42606648932466124,-0.1478670213506776,majority,majority,0.3,438,200,,100,10.03,1,43,10.432432432432432,8.884615384615385,0.7,0.3,0.32,0.05,0.26,0.37,0.7,0.3,0.33,0.05,0.25,0.37,0.38,0.32
125,1,2000,39600,20,0.1,0.7,0.8652893070159258,0.24151404520325373,0.1294964028776978,0.923931623931624,0.12292857184550457,-0.7541428563089909,majority,majority,0.3,491,200,,100,9.27,1,48,9.340659340659341,8.555555555555555,0.91,0.09,0.01,0.89,0.02,0.08,0.9,0.1,0.02,0.87,0.03,0.09,0.89,0.35
126,1,2000,78400,40,0.1,0.8,0.9999527633443552,0.06456302411553898,0.773972602739726,1.0,0.4362934362934363,-0.12741312741312744,majority,majority,0.3,494,200,,100,9.15,1,36,9.25,8.0,0.92,0.08,0.01,0.91,0.01,0.07,0.9,0.1,0.02,0.88,0.02,0.08,0.9,0.35
127,1,2000,39600,20,0.1,0.2,0.9961683717935632,0.036812620964216995,0.9207920792079208,0.9920697858842189,0.48136883065707814,-0.037262338685843756,unbiased,unbiased,0.3,438,200,,100,9.47,1,61,9.604651162790697,8.642857142857142,0.84,0.16,0.01,0.37,0.48,0.14,0.9,0.1,0.01,0.46,0.44,0.09,0.47000000000000003,0.32
128,1,2000,78400,40,0.3,0.6,0.252067112621998,0.9367766439647677,0.17402597402597397,0.5392038600723763,0.2439970479445435,-0.5120059041109131,majority,majority,0.4,586,200,,100,10.51,1,51,10.31081081081081,11.076923076923077,0.73,0.27,0.08,0.6,0.13,0.18,0.7,0.3,0.11,0.55,0.15,0.19,0.66,0.39
129,1,2000,39600,20,0.3,0.6,0.28454885686097886,0.4976717576619635,0.21515892420537897,0.6447368421052632,0.2502151221519698,-0.4995697556960605,majority,majority,0.3,479,200,,100,9.1,1,48,9.368421052631579,8.25,0.72,0.28,0.1,0.57,0.15,0.18,0.7,0.3,0.12,0.54,0.16,0.18,0.66,0.34
130,1,2000,39600,20,0.1,0.2,0.9978640938548418,0.00484046809329309,0.963963963963964,0.9907478797224364,0.493148883850839,-0.013702232298322025,unbiased,unbiased,0.3,392,200,,100,8.18,1,41,8.202247191011235,8.0,0.85,0.15,0.31,0.01,0.13,0.55,0.9,0.1,0.4,0.01,0.09,0.5,0.41000000000000003,0.3
131,1,2000,78400,40,0.5,0.4,0.9856623400533921,0.10049524287194524,0.946078431372549,0.9280125195618153,0.5048199133029607,0.009639826605921437,unbiased,unbiased,0.4,549,200,,100,10.26,1,59,9.384615384615385,11.208333333333334,0.48,0.52,0.2,0.21,0.31,0.29,0.5,0.5,0.2,0.2,0.3,0.3,0.4,0.37
132,1,2000,39600,20,0.5,0.4,0.8987760012553833,0.3277919708811047,0.8012048192771084,0.8075253256150506,0.49803556042074226,-0.003928879158515381,unbiased,unbiased,0.3,445,200,,100,8.62,1,46,9.204545454545455,8.160714285714286,0.48,0.52,0.21,0.19,0.29,0.3,0.5,0.5,0.2,0.2,0.3,0.3,0.4,0.32
133,1,2000,78400,40,0.1,0.7,0.13955288048151332,0.2688848048586858,0.10666666666666669,0.8950988822012038,0.10647867336545395,-0.7870426532690921,majority,majority,0.3,487,200,,100,9.03,1,39,9.159574468085106,7.0,0.93,0.07,0.92,0.0,0.06,0.01,0.9,0.1,0.87,0.02,0.09,0.03,0.89,0.34
134,1,2000,77899,40,0.3,1.0,1.0,-2.972928378791786e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,653,200,,100,12.29,1,63,11.479452054794521,14.481481481481481,0.7,0.3,0.29,0.71,0.0,0.0,0.7,0.3,0.3,0.7,0.0,0.0,1.0,0.43
135,1,2000,7984,4,0.1,0.4,0.6407610525809402,0.22527421670350886,0.17886178861788615,0.9002535925612849,0.16574853045134086,-0.6685029390973182,majority,majority,0.3,494,200,,100,10.46,1,84,10.159090909090908,12.666666666666666,0.89,0.11,0.63,0.02,0.09,0.26,0.9,0.1,0.68,0.01,0.09,0.22,0.6900000000000001,0.35
136,1,2000,78400,40,0.1,0.6,0.31331069905110126,0.4056881862392744,0.0714285714285714,0.8171846435100548,0.080382072005878,-0.839235855988244,majority,majority,0.4,580,200,,100,10.81,1,50,11.0,9.538461538461538,0.91,0.09,0.01,0.86,0.05,0.08,0.9,0.1,0.01,0.85,0.05,0.09,0.86,0.39
137,1,2000,78400,40,0.3,0.6,0.24467208071859234,1.094020447808374,0.1757105943152455,0.5892857142857143,0.22968815972012788,-0.5406236805597442,majority,majority,0.4,573,200,,100,10.34,1,62,9.82857142857143,11.533333333333333,0.72,0.28,0.58,0.09,0.18,0.14,0.7,0.3,0.54,0.12,0.18,0.16,0.66,0.39
138,1,2000,39409,20,0.1,1.0,1.0,-8.863894579545842e-07,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,638,200,,100,11.54,1,64,11.781609195402298,9.923076923076923,0.88,0.12,0.1,0.9,0.0,0.0,0.9,0.1,0.1,0.9,0.0,0.0,1.0,0.42
139,1,2000,78400,40,0.3,0.3,0.9999872894281937,0.0014593650874829935,0.994475138121547,0.9969325153374233,0.49938300497851157,-0.0012339900429768965,unbiased,unbiased,0.3,460,200,,100,8.29,1,35,7.666666666666667,9.5,0.64,0.36,0.09,0.25,0.41,0.25,0.7,0.3,0.06,0.31,0.39,0.24,0.37,0.33
140,1,2000,39600,20,0.3,0.8,0.9999861004161537,0.009209245795870772,0.9903147699757869,0.9988518943742825,0.4978540952471459,-0.00429180950570821,unbiased,unbiased,0.4,516,200,,100,9.31,1,43,8.25,12.666666666666666,0.74,0.26,0.12,0.7,0.06,0.12,0.7,0.3,0.17,0.64,0.06,0.13,0.81,0.36
141,1,2000,78400,40,0.1,0.8,0.9999863867788396,0.07120658841954842,0.6363636363636364,0.9982030548068284,0.3893164101539076,-0.22136717969218467,majority,majority,0.4,555,200,,100,10.25,1,45,10.55056179775281,7.818181818181818,0.91,0.09,0.02,0.89,0.02,0.08,0.9,0.1,0.02,0.88,0.02,0.08,0.9,0.38
142,1,2000,78400,40,0.1,0.9,1.0,1.5863355638834405e-05,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,570,200,,100,10.6,1,40,10.887640449438202,8.272727272727273,0.92,0.08,0.02,0.93,0.0,0.05,0.9,0.1,0.03,0.89,0.01,0.06,0.92,0.39
143,1,2000,39600,20,0.5,0.5,0.493145119591071,1.07047775805575,0.462157809983897,0.4862385321100917,0.4873045049535797,-0.025390990092840588,unbiased,unbiased,0.4,525,200,,100,10.16,1,49,9.461538461538462,10.60655737704918,0.48,0.52,0.27,0.23,0.25,0.26,0.5,0.5,0.25,0.24,0.26,0.25,0.49,0.36
144,1,2000,7984,4,0.5,0.3,0.883203714879812,0.25210878156893307,0.778675282714055,0.7911908646003263,0.49601380604719636,-0.007972387905607193,unbiased,unbiased,0.4,568,200,,100,12.75,1,74,11.163636363636364,14.688888888888888,0.5,0.5,0.16,0.14,0.36,0.34,0.5,0.5,0.16,0.15,0.35,0.34,0.31,0.38
145,1,2000,39600,20,0.3,0.9,1.0,-2.750849590118127e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,515,200,,100,9.81,1,43,9.81159420289855,9.806451612903226,0.69,0.31,0.22,0.67,0.03,0.08,0.7,0.3,0.23,0.67,0.03,0.07,0.9,0.36
146,1,2000,7984,4,0.1,0.5,0.5335009817768439,0.25615569697594,0.11888111888111885,0.90311986863711,0.11632192173297529,-0.7673561565340495,majority,majority,0.3,439,200,,100,9.38,1,44,9.122222222222222,11.7,0.91,0.09,0.82,0.01,0.08,0.09,0.9,0.1,0.82,0.01,0.09,0.08,0.83,0.32
147,1,2000,7984,4,0.5,0.4,0.6786450417933131,0.4733730748655927,0.584375,0.6200607902735562,0.48518568172677307,-0.02962863654645395,unbiased,unbiased,0.3,502,200,,100,10.84,1,55,11.142857142857142,10.620689655172415,0.49,0.51,0.22,0.19,0.3,0.3,0.5,0.5,0.21,0.19,0.31,0.29,0.4,0.35
148,1,2000,39600,20,0.5,0.7,0.9988533229848654,0.06947284644606065,0.8850393700787401,0.9030206677265501,0.49497184175373643,-0.010056316492527105,unbiased,unbiased,0.4,536,200,,100,10.14,1,63,9.403846153846153,10.9375,0.5,0.5,0.37,0.31,0.18,0.13,0.5,0.5,0.36,0.33,0.17,0.13,0.69,0.37
149,1,2000,39600,20,0.1,0.6,0.3486041746702523,0.27648287010399014,0.07299270072992703,0.8385964912280701,0.08007192425476922,-0.8398561514904616,majority,majority,0.4,523,200,,100,9.63,1,58,8.965909090909092,14.5,0.91,0.09,0.01,0.87,0.04,0.08,0.9,0.1,0.01,0.85,0.05,0.09,0.86,0.36
150,1,2000,78400,40,0.3,0.7,0.9836754735256135,0.7148488368965817,0.1440217391304348,0.9876237623762376,0.1272675400014265,-0.7454649199971469,majority,majority,0.4,624,200,,100,11.9,1,56,12.23611111111111,11.035714285714286,0.72,0.28,0.11,0.64,0.09,0.16,0.7,0.3,0.14,0.6,0.1,0.16,0.74,0.41
151,1,2000,78400,40,0.5,0.8,0.9999999999999999,0.00021153031342521994,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,613,200,,100,11.24,1,60,10.444444444444445,12.173913043478262,0.47,0.53,0.35,0.43,0.12,0.1,0.5,0.5,0.39,0.39,0.11,0.1,0.78,0.41
152,1,2000,7984,4,0.3,0.5,0.47777978014056594,0.533614683389968,0.315136476426799,0.6860335195530727,0.31476819889949514,-0.3704636022010097,majority,majority,0.3,502,200,,100,10.55,1,70,10.142857142857142,11.91304347826087,0.72,0.28,0.44,0.1,0.19,0.27,0.7,0.3,0.46,0.1,0.2,0.24,0.56,0.35
153,1,2000,78398,40,0.5,0.1,1.0,-4.982976102387835e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,620,200,,100,11.28,1,56,10.375,12.115384615384615,0.5,0.5,0.06,0.07,0.43,0.45,0.5,0.5,0.05,0.06,0.44,0.45,0.11,0.41
154,1,2000,39489,20,0.5,1.0,1.0,-4.96570498167911e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,485,200,,100,9.24,1,44,8.50943396226415,10.063829787234043,0.49,0.51,0.49,0.51,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.34
155,1,2000,78400,40,0.3,0.2,1.0,-2.604172097811418e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,625,200,,100,11.8,1,60,12.133333333333333,10.8,0.64,0.36,0.15,0.07,0.23,0.55,0.7,0.3,0.21,0.05,0.26,0.49,0.26,0.41
156,1,2000,39327,20,0.5,0.0,1.0,-4.950256871549296e-06,1.0,0.9934426229508196,0.5016447368421052,0.003289473684210541,unbiased,unbiased,0.4,592,200,,100,11.45,1,50,11.69811320754717,11.170212765957446,0.49,0.51,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.4
157,1,2000,7984,4,0.3,0.3,0.8555809873632849,0.28017115694567374,0.675392670157068,0.8324607329842932,0.44791666666666663,-0.1041666666666667,majority,majority,0.3,463,200,,100,10.08,1,43,10.426666666666666,9.04,0.67,0.33,0.24,0.08,0.24,0.44,0.7,0.3,0.29,0.07,0.23,0.41,0.36,0.33
158,1,2000,7984,4,0.3,0.1,0.9985957201282942,0.03458427894192802,0.977961432506887,0.9958932238193019,0.49545767180604117,-0.009084656387917719,unbiased,unbiased,0.3,463,200,,100,10.35,1,65,11.125,8.357142857142858,0.64,0.36,0.07,0.03,0.3,0.6,0.7,0.3,0.08,0.03,0.27,0.62,0.11,0.33
159,1,2000,78400,40,0.1,0.7,0.9556393390020856,0.353898457127647,0.036231884057971064,0.9880073800738007,0.03537443381325959,-0.9292511323734809,majority,majority,0.4,578,200,,100,10.79,1,52,10.727272727272727,11.25,0.92,0.08,0.89,0.01,0.07,0.02,0.9,0.1,0.87,0.01,0.09,0.03,0.88,0.39
160,1,2000,7984,4,0.1,0.1,0.9953650456614273,0.009946875103971319,0.9101123595505618,0.9877515310586177,0.47954564289562013,-0.04090871420875979,majority,unbiased,0.4,568,200,,100,15.1,1,67,16.078651685393258,7.181818181818182,0.86,0.14,0.01,0.15,0.74,0.1,0.9,0.1,0.0,0.18,0.72,0.1,0.18,0.38
