,runid,N,E,m,B,H,rocauc,entropy,ccm,ccM,bias1,bias2,bias1_towards,bias2_towards,pseeds,crawled,supernode,pseeds_,ntours,mean_length_tour,min_length_tour,max_length_tour,mean_length_tour_0,mean_length_tour_1,b0,b1,h00,h11,h01,h10,B0,B1,H00,H11,H01,H10,h,precise_pseeds
76,1,2000,72204,40,0.1,0.0,1.0,-4.599337537731559e-07,1.0,0.9836702954898912,0.5041160329282633,0.008232065856526841,unbiased,unbiased,0.3,452,200,,100,11.61,1,48,11.833333333333334,10.4375,0.79,0.21,0.0,0.0,0.22,0.78,0.9,0.1,0.0,0.0,0.11,0.89,0.0,0.33
77,1,2000,7984,4,0.5,0.7,0.8157832205768292,0.20117904480655086,0.6212121212121212,0.4647137150466045,0.5720575940548072,0.1441151881096145,minority,minority,0.3,455,200,,100,9.42,1,55,9.0,9.424242424242424,0.38,0.62,0.45,0.26,0.13,0.16,0.5,0.5,0.35,0.35,0.15,0.15,0.7,0.33
78,1,2000,70841,40,0.1,0.0,1.0,-5.069725570139223e-07,1.0,0.9860681114551083,0.5035074045206548,0.007014809041309457,unbiased,unbiased,0.3,439,200,,100,11.5,1,66,11.635294117647058,10.733333333333333,0.79,0.21,0.0,0.0,0.77,0.23,0.9,0.1,0.0,0.0,0.89,0.11,0.0,0.32
79,1,2000,7984,4,0.3,0.2,0.9733961134572755,0.12594580041780762,0.8440366972477065,0.9396825396825397,0.47318921037162825,-0.05362157925674348,majority,majority,0.4,528,200,,100,12.03,1,56,13.488888888888889,10.836363636363636,0.62,0.38,0.06,0.18,0.48,0.28,0.7,0.3,0.04,0.2,0.5,0.26,0.24000000000000002,0.36
80,1,2000,39600,20,0.1,0.1,0.999752399166695,-2.1053958235765826e-07,1.0,0.9908814589665653,0.5022900763358779,0.00458015267175574,unbiased,unbiased,0.3,395,200,,100,9.53,1,45,9.026315789473685,11.125,0.81,0.19,0.01,0.13,0.7,0.16,0.9,0.1,0.0,0.21,0.69,0.09,0.21,0.3
81,1,2000,77656,40,0.1,1.0,1.0,-6.477635628431128e-07,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,565,200,,100,10.27,1,47,10.961538461538462,7.818181818181818,0.84,0.16,0.83,0.17,0.0,0.0,0.9,0.1,0.91,0.09,0.0,0.0,1.0,0.38
82,1,2000,39600,20,0.5,0.6,0.24255551652811927,0.640059358967477,0.45662100456621,0.3516483516483516,0.5649366774273653,0.1298733548547306,minority,minority,0.4,597,200,,100,11.45,1,65,11.463157894736842,11.2,0.57,0.43,0.22,0.38,0.19,0.21,0.5,0.5,0.28,0.31,0.19,0.22,0.5900000000000001,0.4
83,1,2000,39600,20,0.3,0.9,1.0,-2.052878321147078e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,508,200,,100,9.38,1,53,10.942857142857143,8.538461538461538,0.64,0.36,0.29,0.6,0.03,0.08,0.7,0.3,0.23,0.67,0.03,0.07,0.9,0.35
84,1,2000,7984,4,0.5,0.4,0.6895203618512458,0.4307853393057766,0.6071428571428572,0.632375189107413,0.48982171657730705,-0.020356566845385907,unbiased,unbiased,0.4,551,200,,100,12.39,1,87,28.0,11.739583333333334,0.45,0.55,0.18,0.23,0.31,0.28,0.5,0.5,0.19,0.21,0.29,0.31,0.4,0.38
85,1,2000,78400,40,0.5,0.4,0.986426637360763,0.1268552595544199,0.9272197962154294,0.9427430093209055,0.4958493257032929,-0.008301348593414299,unbiased,unbiased,0.3,362,200,,100,6.89,1,31,6.45,7.0,0.44,0.56,0.15,0.26,0.28,0.31,0.5,0.5,0.19,0.21,0.29,0.31,0.4,0.28
86,1,2000,7984,4,0.5,0.6,0.34600392337872143,0.4294877901179811,0.4168012924071083,0.46571428571428575,0.47228774510060306,-0.055424509798793896,majority,majority,0.3,481,200,,100,9.88,1,54,12.0,9.76842105263158,0.44,0.56,0.33,0.26,0.18,0.23,0.5,0.5,0.29,0.31,0.19,0.21,0.6,0.34
87,1,2000,39600,20,0.1,0.8,0.9970025488530161,0.1050104966430182,0.504,0.989804587935429,0.33739352795573674,-0.32521294408852647,majority,majority,0.3,498,200,,100,9.45,1,45,9.901234567901234,7.526315789473684,0.89,0.11,0.02,0.87,0.02,0.08,0.9,0.1,0.03,0.88,0.02,0.08,0.91,0.35
88,1,2000,7977,4,0.1,1.0,1.0,-7.207099100101299e-07,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,468,200,,100,10.0,1,57,10.705128205128204,7.5,0.84,0.16,0.18,0.82,0.0,0.0,0.9,0.1,0.1,0.9,0.0,0.0,1.0,0.33
89,1,2000,78400,40,0.5,0.1,1.0,-4.680440975091744e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,548,200,,100,9.97,1,42,4.8,10.242105263157894,0.45,0.55,0.06,0.07,0.47,0.4,0.5,0.5,0.06,0.05,0.45,0.44,0.11,0.37
90,1,2000,78400,40,0.1,0.6,0.3383622959452343,0.5499067350334322,0.09259259259259256,0.7943127962085308,0.1043996279217052,-0.7912007441565896,majority,majority,0.4,637,200,,100,11.8,1,57,12.472222222222221,10.071428571428571,0.89,0.11,0.85,0.01,0.1,0.05,0.9,0.1,0.85,0.01,0.09,0.05,0.86,0.42
91,1,2000,78400,40,0.3,0.6,0.24885974098809094,0.6307079747577233,0.19946091644204855,0.6050955414012739,0.24791413268463397,-0.5041717346307321,majority,majority,0.3,487,200,,100,8.97,1,35,8.25,9.45,0.67,0.33,0.53,0.12,0.21,0.14,0.7,0.3,0.55,0.11,0.19,0.15,0.66,0.34
92,1,2000,39600,20,0.5,0.6,0.2588647146740493,0.5919948831391053,0.34305317324185247,0.3961988304093568,0.4640544381990074,-0.0718911236019852,majority,majority,0.4,533,200,,100,10.52,1,57,10.2,10.536842105263158,0.43,0.57,0.22,0.39,0.19,0.2,0.5,0.5,0.29,0.31,0.19,0.21,0.6,0.37
93,1,2000,78400,40,0.1,0.1,0.99794825666067,-6.488727470260633e-07,1.0,0.9830377794911334,0.5042768273716952,0.008553654743390373,unbiased,unbiased,0.3,413,200,,100,9.4,1,40,9.011627906976743,11.785714285714286,0.82,0.18,0.18,0.01,0.17,0.65,0.9,0.1,0.28,0.0,0.09,0.62,0.28,0.31
94,1,2000,39600,20,0.5,0.6,0.25352101824457596,0.618437741279278,0.3836805555555556,0.3905325443786982,0.4955748689710078,-0.008850262057984438,unbiased,unbiased,0.4,548,200,,100,10.03,1,49,10.333333333333334,9.988636363636363,0.43,0.57,0.38,0.22,0.21,0.19,0.5,0.5,0.32,0.28,0.22,0.18,0.6000000000000001,0.37
95,1,2000,7984,4,0.5,0.1,0.9989052520012272,0.016938956688442423,0.9920508744038156,0.968421052631579,0.5060265646874039,0.01205312937480792,unbiased,unbiased,0.4,601,200,,100,13.42,1,64,13.967391304347826,7.125,0.54,0.46,0.06,0.04,0.44,0.47,0.5,0.5,0.05,0.05,0.45,0.45,0.1,0.4
96,1,2000,7970,4,0.3,0.0,1.0,-2.5969139546547485e-06,1.0,0.9990645463049579,0.5002339728591484,0.0004679457182966849,unbiased,unbiased,0.3,356,200,,100,8.04,1,49,7.090909090909091,8.785714285714286,0.6,0.4,0.0,0.0,0.32,0.68,0.7,0.3,0.0,0.0,0.3,0.7,0.0,0.28
97,1,2000,7977,4,0.5,1.0,0.5114138894219492,7.53556555242799,0.007253886010362698,1.0,0.007201646090534982,-0.9855967078189299,majority,majority,0.3,349,200,,100,8.95,1,40,9.021052631578947,7.6,0.94,0.06,0.98,0.02,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.27
98,1,2000,78400,40,0.5,0.9,1.0,-5.6840429640429485e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,521,200,,100,9.69,1,40,9.616279069767442,10.142857142857142,0.62,0.38,0.26,0.63,0.05,0.06,0.5,0.5,0.44,0.45,0.05,0.06,0.89,0.36
99,1,2000,7984,4,0.3,0.3,0.8652003416002928,0.2390055292539317,0.6782334384858044,0.8552486187845304,0.4422832567686443,-0.11543348646271137,majority,majority,0.4,578,200,,100,12.49,1,72,12.128205128205128,12.721311475409836,0.64,0.36,0.22,0.1,0.23,0.45,0.7,0.3,0.29,0.07,0.23,0.41,0.36,0.39
100,1,2000,7984,4,0.5,0.9,0.9995628151485892,0.010220848023526982,0.9846582984658299,0.9653846153846154,0.5049418612647754,0.009883722529550764,unbiased,unbiased,0.4,563,200,,100,12.92,1,51,12.959183673469388,11.0,0.63,0.37,0.3,0.6,0.05,0.05,0.5,0.5,0.45,0.45,0.05,0.05,0.9,0.38
101,1,2000,39600,20,0.1,0.8,0.9887109015015991,0.1780788536862427,0.2558139534883721,0.9807692307692307,0.20687160940325497,-0.58625678119349,majority,majority,0.4,527,200,,100,10.36,1,50,10.130952380952381,11.5625,0.9,0.1,0.9,0.02,0.08,0.01,0.9,0.1,0.88,0.02,0.08,0.02,0.9,0.36
102,1,2000,7984,4,0.3,0.6,0.39789264025851023,0.3669971525944366,0.29569892473118276,0.6248704663212435,0.321213074870032,-0.35757385025993604,majority,majority,0.3,463,200,,100,10.06,1,49,11.363636363636363,9.035714285714286,0.66,0.34,0.13,0.52,0.14,0.21,0.7,0.3,0.1,0.57,0.13,0.2,0.6699999999999999,0.33
103,1,2000,78400,40,0.1,0.5,0.4978575213869331,0.26443283502048615,0.18487394957983194,0.8216216216216217,0.1836808376207239,-0.6326383247585522,majority,majority,0.4,571,200,,100,10.98,1,50,11.62962962962963,8.210526315789474,0.89,0.11,0.01,0.84,0.06,0.1,0.9,0.1,0.01,0.82,0.08,0.09,0.83,0.39
104,1,2000,7984,4,0.5,0.4,0.6839396787040766,0.41668299504626305,0.6259426847662142,0.6003490401396161,0.5104353817720508,0.020870763544101605,unbiased,unbiased,0.4,564,200,,100,11.86,1,54,11.86,,0.56,0.44,0.17,0.24,0.31,0.27,0.5,0.5,0.2,0.21,0.29,0.3,0.41000000000000003,0.38
105,1,2000,39600,20,0.5,0.7,0.9970358442178088,0.15409153342427326,0.7351851851851852,0.7246376811594203,0.5036125972091997,0.007225194418399413,unbiased,unbiased,0.4,639,200,,100,12.17,1,54,18.53846153846154,11.218390804597702,0.45,0.55,0.29,0.4,0.16,0.14,0.5,0.5,0.36,0.34,0.16,0.14,0.7,0.42
106,1,2000,78400,40,0.3,0.3,0.9996259516716319,0.001150419378931183,0.9937106918238994,0.9863157894736843,0.5018673746083863,0.003734749216772579,unbiased,unbiased,0.4,532,200,,100,9.88,1,58,9.272727272727273,10.17910447761194,0.61,0.39,0.26,0.09,0.25,0.4,0.7,0.3,0.34,0.05,0.25,0.36,0.39,0.37
107,1,2000,77656,40,0.1,1.0,1.0,-7.590353928681267e-07,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,667,200,,100,12.53,1,99,14.025641025641026,7.2272727272727275,0.87,0.13,0.12,0.88,0.0,0.0,0.9,0.1,0.09,0.91,0.0,0.0,1.0,0.43
108,1,2000,78400,40,0.5,0.2,1.0,-5.30171492732778e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,574,200,,100,10.94,1,49,10.887755102040817,13.5,0.55,0.45,0.11,0.12,0.42,0.35,0.5,0.5,0.11,0.1,0.4,0.39,0.21000000000000002,0.39
109,1,2000,7984,4,0.1,0.5,0.4986030857373148,0.2132930030526671,0.15107913669064743,0.882664647993944,0.14614756473408314,-0.7077048705318337,majority,majority,0.3,340,200,,100,7.72,1,35,7.071428571428571,11.125,0.89,0.11,0.02,0.76,0.13,0.09,0.9,0.1,0.01,0.78,0.12,0.09,0.79,0.27
110,1,2000,39600,20,0.1,0.7,0.1584193294376062,0.2338593254536916,0.05555555555555558,0.8468233246301131,0.06156566468413441,-0.8768686706317311,majority,majority,0.4,525,200,,100,10.02,1,76,9.085365853658537,14.277777777777779,0.9,0.1,0.87,0.01,0.09,0.03,0.9,0.1,0.87,0.01,0.08,0.03,0.88,0.36
111,1,2000,78400,40,0.3,0.6,0.24747304144471874,1.0972805646368953,0.1656976744186046,0.5687150837988827,0.22561927548858743,-0.5487614490228252,majority,majority,0.4,561,200,,100,10.41,1,58,13.069767441860465,8.403508771929825,0.66,0.34,0.49,0.14,0.2,0.17,0.7,0.3,0.54,0.12,0.18,0.16,0.66,0.38
112,1,2000,78400,40,0.1,0.3,0.9929624513601112,0.04735076115102377,0.7849462365591398,0.9857262804366079,0.4433040152963671,-0.1133919694072658,majority,majority,0.4,516,200,,100,9.53,1,62,9.790123456790123,8.421052631578947,0.85,0.15,0.57,0.01,0.12,0.3,0.9,0.1,0.65,0.01,0.09,0.25,0.66,0.36
113,1,2000,39600,20,0.3,0.9,1.0,4.73211003319251e-07,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,595,200,,100,10.95,1,58,10.222222222222221,11.359375,0.68,0.32,0.64,0.24,0.08,0.03,0.7,0.3,0.67,0.23,0.07,0.03,0.9,0.4
114,1,2000,39600,20,0.5,0.4,0.8946817420435511,0.42443476080148107,0.7879213483146068,0.8207705192629816,0.4897900985233922,-0.020419802953215632,unbiased,unbiased,0.3,491,200,,100,9.4,1,33,9.4,,0.58,0.42,0.15,0.27,0.3,0.27,0.5,0.5,0.2,0.21,0.29,0.3,0.41000000000000003,0.35
115,1,2000,78400,40,0.3,0.2,1.0,-2.5034861328775087e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,426,200,,100,8.07,1,33,6.933333333333334,8.557142857142857,0.59,0.41,0.09,0.13,0.53,0.25,0.7,0.3,0.05,0.21,0.49,0.26,0.26,0.31
116,1,2000,7937,4,0.1,0.0,1.0,-6.451516129929388e-07,1.0,0.9975369458128078,0.5006165228113441,0.0012330456226880657,unbiased,unbiased,0.3,498,200,,100,14.32,1,82,15.75,8.6,0.83,0.17,0.0,0.0,0.91,0.09,0.9,0.1,0.0,0.0,0.9,0.1,0.0,0.35
117,1,2000,7984,4,0.1,0.3,0.8106305872745037,0.19920072725207705,0.32456140350877194,0.9118869492934331,0.2624949135750049,-0.47501017284999025,majority,majority,0.3,483,200,,100,10.89,1,58,12.441558441558442,5.695652173913044,0.87,0.13,0.56,0.01,0.12,0.31,0.9,0.1,0.6,0.01,0.09,0.3,0.61,0.34
118,1,2000,39600,20,0.5,0.4,0.9127685314666473,0.2844973316084035,0.8393135725429017,0.8065630397236615,0.5099492673312063,0.019898534662412478,unbiased,unbiased,0.4,580,200,,100,11.23,1,72,11.322916666666666,9.0,0.54,0.46,0.23,0.18,0.3,0.3,0.5,0.5,0.2,0.2,0.3,0.3,0.4,0.39
119,1,2000,7966,4,0.3,0.0,1.0,-2.6005571166060377e-06,1.0,0.9979859013091642,0.5005040322580645,0.0010080645161290053,unbiased,unbiased,0.3,458,200,,100,10.3,1,44,10.947368421052632,9.44186046511628,0.62,0.38,0.0,0.0,0.3,0.7,0.7,0.3,0.0,0.0,0.3,0.7,0.0,0.33
120,1,2000,39600,20,0.3,0.8,1.0,0.002426321687522045,0.9875776397515528,0.9987966305655837,0.49717601285375096,-0.005647974292498113,unbiased,unbiased,0.4,647,200,,100,12.24,1,55,11.790697674418604,12.578947368421053,0.67,0.33,0.6,0.19,0.14,0.06,0.7,0.3,0.63,0.18,0.12,0.07,0.81,0.42
121,1,2000,39600,20,0.3,0.5,0.5002496334496183,0.7070590214000454,0.3746397694524496,0.6469298245614035,0.36672956169383525,-0.2665408766123294,majority,majority,0.4,541,200,,100,10.37,1,49,9.214285714285714,11.206896551724139,0.66,0.34,0.46,0.1,0.23,0.2,0.7,0.3,0.49,0.09,0.21,0.21,0.58,0.37
122,1,2000,7974,4,0.5,0.0,1.0,-5.398217556821814e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,507,200,,100,10.69,1,62,10.704081632653061,10.0,0.57,0.43,0.0,0.0,0.46,0.54,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.35
123,1,2000,78400,40,0.3,0.9,1.0,-2.714363947088526e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,599,200,,100,10.76,1,40,10.844444444444445,10.690909090909091,0.66,0.34,0.24,0.63,0.03,0.1,0.7,0.3,0.22,0.67,0.03,0.08,0.89,0.4
124,1,2000,78400,40,0.3,0.6,0.23513093216551967,0.9104302954958158,0.20597014925373136,0.5497005988023952,0.27256599489071814,-0.45486801021856366,majority,majority,0.4,630,200,,100,11.84,1,84,9.58,14.1,0.68,0.32,0.53,0.11,0.2,0.15,0.7,0.3,0.55,0.11,0.19,0.15,0.66,0.41
125,1,2000,39357,20,0.5,0.0,1.0,0.005041824210023129,0.9969418960244648,1.0,0.49923430321592643,-0.0015313935681470232,unbiased,unbiased,0.4,564,200,,100,10.45,1,52,10.417582417582418,10.777777777777779,0.55,0.45,0.0,0.0,0.46,0.54,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.38
126,1,2000,39600,20,0.3,0.7,0.10251316839320773,0.3878588829123696,0.2654867256637168,0.6071829405162739,0.30422362086430005,-0.39155275827139985,majority,majority,0.4,570,200,,100,10.62,1,52,9.863636363636363,11.214285714285714,0.66,0.34,0.15,0.57,0.1,0.19,0.7,0.3,0.13,0.6,0.1,0.17,0.73,0.39
127,1,2000,78400,40,0.3,0.2,1.0,-2.5002829948175515e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,497,200,,100,9.23,1,37,8.9,9.45,0.61,0.39,0.18,0.07,0.27,0.48,0.7,0.3,0.22,0.04,0.26,0.47,0.26,0.35
128,1,2000,78400,40,0.5,0.2,1.0,-5.179936512507101e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,439,200,,100,8.27,1,42,8.344444444444445,7.6,0.54,0.46,0.12,0.1,0.36,0.41,0.5,0.5,0.11,0.1,0.4,0.39,0.21000000000000002,0.32
129,1,2000,38902,20,0.3,0.0,1.0,0.003400951822061594,0.986013986013986,1.0,0.4964788732394366,-0.007042253521126746,unbiased,unbiased,0.4,578,200,,100,11.94,1,47,11.558823529411764,12.136363636363637,0.6,0.4,0.0,0.0,0.26,0.74,0.7,0.3,0.0,0.0,0.31,0.69,0.0,0.39
130,1,2000,71837,40,0.1,0.0,1.0,-4.3142650237124105e-07,1.0,0.9871175523349437,0.5032414910858996,0.006482982171799,unbiased,unbiased,0.3,502,200,,100,13.11,1,63,12.35135135135135,15.26923076923077,0.79,0.21,0.0,0.0,0.91,0.09,0.9,0.1,0.0,0.0,0.89,0.11,0.0,0.35
131,1,2000,39600,20,0.3,0.4,0.8844314652738566,0.28570427067043913,0.7272727272727273,0.8612836438923396,0.45781990521327015,-0.08436018957345973,majority,majority,0.3,482,200,,100,9.33,1,49,7.157894736842105,10.661290322580646,0.64,0.36,0.35,0.1,0.26,0.29,0.7,0.3,0.41,0.07,0.23,0.29,0.48,0.34
132,1,2000,7984,4,0.1,0.9,0.9745649111646294,0.08904235424358614,0.5254237288135593,0.9722966934763182,0.350815626864615,-0.29836874627077,majority,majority,0.4,563,200,,100,12.85,1,64,12.413333333333334,14.16,0.89,0.11,0.03,0.9,0.01,0.06,0.9,0.1,0.04,0.89,0.01,0.06,0.93,0.38
133,1,2000,7984,4,0.1,0.1,0.9985428865755801,0.01718370668175795,0.9150943396226415,0.9971264367816092,0.4785505684879072,-0.042898863024185524,majority,unbiased,0.2,302,200,,100,8.25,1,50,8.631578947368421,7.041666666666667,0.81,0.19,0.09,0.02,0.12,0.78,0.9,0.1,0.14,0.01,0.09,0.76,0.15000000000000002,0.25
134,1,2000,7984,4,0.3,0.8,0.9692862245892057,0.167643016010051,0.6387283236994219,0.9067415730337078,0.4132906923969137,-0.1734186152061726,majority,majority,0.4,564,200,,100,11.97,1,66,12.575,11.566666666666666,0.67,0.33,0.21,0.61,0.06,0.12,0.7,0.3,0.18,0.64,0.06,0.12,0.8200000000000001,0.38
135,1,2000,39454,20,0.1,1.0,1.0,-6.713959321628728e-07,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,534,200,,100,9.97,1,48,10.382716049382717,8.210526315789474,0.84,0.16,0.82,0.18,0.0,0.0,0.9,0.1,0.9,0.1,0.0,0.0,1.0,0.37
136,1,2000,78400,40,0.1,0.7,0.9708535054688902,0.23049368963255198,0.1454545454545455,0.9546351084812623,0.13222062850436828,-0.7355587429912634,majority,majority,0.4,676,200,,100,12.68,1,72,12.68421052631579,12.666666666666666,0.9,0.1,0.01,0.88,0.02,0.09,0.9,0.1,0.01,0.87,0.03,0.09,0.88,0.44
137,1,2000,78400,40,0.3,0.9,1.0,-2.440030669810344e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,632,200,,100,11.5,1,79,11.5,11.5,0.62,0.38,0.3,0.57,0.04,0.09,0.7,0.3,0.22,0.67,0.03,0.07,0.89,0.42
138,1,2000,39600,20,0.5,0.2,1.0,5.303650599236962e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,466,200,,100,8.8,1,32,9.833333333333334,8.659090909090908,0.45,0.55,0.1,0.12,0.43,0.36,0.5,0.5,0.11,0.1,0.4,0.39,0.21000000000000002,0.33
139,1,2000,39600,20,0.3,0.1,1.0,-2.4620812078899727e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,545,200,,100,10.97,1,62,9.131578947368421,12.096774193548388,0.61,0.39,0.06,0.04,0.25,0.65,0.7,0.3,0.09,0.03,0.27,0.61,0.12,0.37
140,1,2000,7984,4,0.3,0.5,0.49061115620379714,0.39884885435868384,0.32707774798927614,0.6615698267074415,0.33083351070740463,-0.33833297858519074,majority,majority,0.3,446,200,,100,9.29,1,72,8.682926829268293,9.711864406779661,0.65,0.35,0.15,0.37,0.26,0.22,0.7,0.3,0.1,0.46,0.24,0.2,0.56,0.32
141,1,2000,7984,4,0.3,0.2,0.97660159688168,0.11152451695043453,0.8636363636363636,0.9512448132780082,0.4758638607430502,-0.04827227851389969,majority,unbiased,0.3,506,200,,100,11.34,1,79,11.882352941176471,11.06060606060606,0.62,0.38,0.06,0.16,0.51,0.27,0.7,0.3,0.05,0.19,0.51,0.25,0.24,0.35
142,1,2000,39600,20,0.3,0.5,0.4814155961890426,0.7973803810407047,0.3066298342541437,0.6800825593395252,0.3107590785774753,-0.3784818428450494,majority,majority,0.3,469,200,,100,8.7,1,46,9.4,8.4,0.64,0.36,0.13,0.4,0.24,0.23,0.7,0.3,0.1,0.48,0.22,0.2,0.58,0.33
143,1,2000,77964,40,0.5,1.0,0.5,-2.547131604127782e-06,1.0,0.0,1.0,1.0,minority,minority,0.4,528,200,,100,12.67,1,111,6.625,13.195652173913043,0.07,0.93,0.01,0.99,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.36
144,1,2000,7984,4,0.3,0.2,0.9792195626987453,0.09874908507903436,0.8718662952646239,0.9488692232055064,0.4788538952638261,-0.042292209472347776,majority,unbiased,0.3,424,200,,100,9.39,1,42,7.8478260869565215,10.703703703703704,0.61,0.39,0.15,0.07,0.28,0.49,0.7,0.3,0.18,0.05,0.25,0.52,0.22999999999999998,0.31
145,1,2000,7974,4,0.3,1.0,1.0,-1.8281837669996913e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,531,200,,100,12.75,1,68,10.568627450980392,15.020408163265307,0.5,0.5,0.43,0.57,0.0,0.0,0.7,0.3,0.7,0.3,0.0,0.0,1.0,0.37
146,1,2000,7984,4,0.3,0.2,0.9789777748879595,0.11533014911516058,0.8630490956072352,0.9571295433364398,0.4741562597988175,-0.051687480402365024,majority,majority,0.3,340,200,,100,7.85,1,53,8.319148936170214,7.433962264150943,0.61,0.39,0.07,0.13,0.55,0.25,0.7,0.3,0.05,0.17,0.53,0.25,0.22000000000000003,0.27
147,1,2000,7984,4,0.5,0.8,0.9693819659986285,0.17605517330506565,0.7851959361393324,0.8026565464895635,0.4945018159617313,-0.010996368076537475,unbiased,unbiased,0.4,584,200,,100,12.69,1,82,12.804347826086957,11.375,0.6,0.4,0.26,0.53,0.08,0.12,0.5,0.5,0.38,0.41,0.09,0.12,0.79,0.39
148,1,2000,78400,40,0.5,0.4,0.9779916888148115,0.2567197910843719,0.8701067615658363,0.9556962025316456,0.47656115072413713,-0.04687769855172582,majority,unbiased,0.4,606,200,,100,10.87,1,66,,10.87,0.46,0.54,0.19,0.22,0.31,0.28,0.5,0.5,0.21,0.2,0.3,0.3,0.41000000000000003,0.4
149,1,2000,78400,40,0.3,0.8,1.0,0.00022466503918716635,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,641,200,,100,11.7,1,74,12.522727272727273,11.053571428571429,0.68,0.32,0.16,0.63,0.05,0.16,0.7,0.3,0.16,0.65,0.05,0.14,0.81,0.42
150,1,2000,7984,4,0.1,0.2,0.9593799279116919,0.07945445905883405,0.6521739130434783,0.9654576856649395,0.40316590845789624,-0.19366818308420755,majority,majority,0.4,550,200,,100,13.45,1,48,13.220779220779221,14.217391304347826,0.86,0.14,0.01,0.3,0.58,0.11,0.9,0.1,0.01,0.36,0.54,0.09,0.37,0.38
151,1,2000,7984,4,0.3,0.7,0.7833455001963291,0.27611388861401387,0.34530386740331487,0.6946946946946947,0.3320234084811873,-0.33595318303762534,majority,majority,0.3,439,200,,100,9.92,1,69,10.25925925925926,9.794520547945206,0.63,0.37,0.17,0.54,0.1,0.18,0.7,0.3,0.13,0.62,0.08,0.17,0.75,0.32
152,1,2000,7984,4,0.3,0.8,0.9564791008805986,0.17977423007661475,0.5602240896358543,0.839835728952772,0.4001429668916615,-0.19971406621667698,majority,majority,0.3,469,200,,100,10.15,1,63,7.75,12.035714285714286,0.64,0.36,0.57,0.23,0.13,0.07,0.7,0.3,0.64,0.18,0.12,0.06,0.8200000000000001,0.33
153,1,2000,7984,4,0.3,0.4,0.657062678062678,0.4104076310920115,0.43333333333333335,0.7189743589743589,0.3760569648420116,-0.2478860703159768,majority,majority,0.3,465,200,,100,10.0,1,47,10.369565217391305,9.685185185185185,0.64,0.36,0.11,0.32,0.33,0.24,0.7,0.3,0.08,0.38,0.32,0.22,0.46,0.33
154,1,2000,39600,20,0.1,0.6,0.3373124396979073,0.36982212189525154,0.06201550387596899,0.8257510729613734,0.06985564166754112,-0.8602887166649178,majority,majority,0.3,506,200,,100,9.55,1,51,9.353658536585366,10.444444444444445,0.9,0.1,0.84,0.01,0.09,0.05,0.9,0.1,0.85,0.01,0.09,0.05,0.86,0.35
155,1,2000,39600,20,0.1,0.2,0.9987858327410566,0.0044919541955074195,0.9761904761904762,0.9950248756218906,0.4952226428700198,-0.009554714259960365,unbiased,unbiased,0.3,510,200,,100,10.71,1,60,11.08974358974359,9.363636363636363,0.84,0.16,0.02,0.29,0.59,0.11,0.9,0.1,0.01,0.4,0.5,0.09,0.41000000000000003,0.35
156,1,2000,78400,40,0.1,0.8,0.9991913974341954,0.11335611309449971,0.4887218045112782,0.9991974317817014,0.3284599006387509,-0.3430801987224982,majority,majority,0.3,421,200,,100,7.67,1,33,8.0,6.166666666666667,0.89,0.11,0.01,0.89,0.02,0.07,0.9,0.1,0.02,0.89,0.02,0.08,0.91,0.31
157,1,2000,7984,4,0.3,0.6,0.352773261065944,0.3947276155275454,0.2547425474254743,0.62,0.2912200260239173,-0.41755994795216544,majority,majority,0.4,531,200,,100,11.46,1,88,9.933333333333334,12.709090909090909,0.68,0.32,0.51,0.12,0.2,0.16,0.7,0.3,0.55,0.11,0.19,0.16,0.66,0.37
158,1,2000,78400,40,0.1,0.4,0.8636585871755365,0.20126718249076447,0.4576271186440678,0.9291958041958042,0.3299823727364991,-0.34003525452700173,majority,majority,0.4,538,200,,100,9.92,1,48,9.551282051282051,11.227272727272727,0.89,0.11,0.71,0.01,0.1,0.18,0.9,0.1,0.76,0.01,0.09,0.14,0.77,0.37
